Vendor ID	Vendor	Factory ID	Factory Name	Factory Status	Factory Address 1	Factory Address 2	Factory City	Factory State-province	Factory Country	Activity Type	S: Date	Rating	Transparency
7016	"CP International, Corp. - Maurices"	3972	Duonai Shoes (China) Co. Ltd.	Active	"No.95 Feiunjiang Rd, Wenzhou Eco& Tech Zone"		Wenzhou	Zhejiang	China	Annual ELEVATE	3/16/2017	B	1
7016	"CP International, Corp. - Maurices"	5149	JinHu Qiangli Wired Tube Co. Ltd.	Active	Industrial Park of Dailou Town	Jinhu County	Huaian	Jiangsu	China	Annual ELEVATE	6/20/2017	D	4
7016	"CP International, Corp. - Maurices"	5402	Wenzhou Joint Shoes Co Ltd	Active	#2 Daziran Road		Wenzhou	Zhejiang	China	Initial ELEVATE	4/21/2017	D	4
91300	C-Quest Inc DBA Ava James - Lane Bryant	4720	PT.Doosan Dunia Busana	Active	"Daehan Industrial Estate, Jl.Raya Parungkuda"	"Kp. Sundawenang 13/2 Ds,  Sundawenang Kec. Parungkuda Kab."	Sukabumi		Indonesia	Follow-up 1 ELEVATE	8/31/2016	C	1
91300	C-Quest Inc DBA Ava James - Lane Bryant	5374	Silver Harvest Garment Factory Ltd.	Active	233 Chonghuan East Road	"Shijie Town, Shuinan District"	Dongguan	Guangdong	China	Initial BSI	5/8/2017	~Empty	1
91300	C-Quest Inc DBA Ava James - Lane Bryant	5319	Takson Hue Company Limited	Active	Lot K2 Phu Industrial Zone	Phu Bai Ward	Huing Thuy Town	Thua Thein Hue	Vietnam	Initial AGS Lisa Hou	12/27/2016	C	2
158877	Creative Collections Ltd (AGSHK)	5249	Creative Collections Ltd.	Active	"69 & 107 Nishat Nagar, Tongi"	Gazipur	Dhaka		Bangladesh	Initial ELEVATE	10/27/2016	C	1
123392	Crew Knitwear LLC - Maurices	3500	Crystal Textile	Active	1510 N Potrero Ave		S El Monte	California	USA	Initial BSI	7/21/2016	~Empty	1
123392	Crew Knitwear LLC - Maurices	5089	"Huai An Asiancharm Garment Co.,Ltd"	Active	"Building 5, East of Tie Yun Road and South of Wei Yi Road, Economic Development Zone"		Huai An	Jiangsu	China	Initial BSI	6/28/2017	~Empty	1
123392	Crew Knitwear LLC - Maurices	4757	"Rugao Zhouqin Garment Co., Ltd"	Active	"NO.123, E ZONE , JIACHENG MANSION"	DINGYAN TOWN	RUGAO	JIANGSU	China	Annual ELEVATE	8/2/2016	C	1
1615	"Crew Knitwear, Inc.  -  Dressbarn"	3500	Crystal Textile	Active	1510 N Potrero Ave		S El Monte	California	USA	Initial BSI	7/21/2016	~Empty	1
1615	"Crew Knitwear, Inc.  -  Dressbarn"	4324	"Jiangsu Jiede Textile & Garment Co., Ltd"	Active	"RD Beihai, Binghai Industry Zone"	 Qidong Economic Development Area	Nantong	Jiangsu	China	Follow-up 2 ELEVATE	4/26/2016	C	1
1615	"Crew Knitwear, Inc.  -  Dressbarn"	5252	Lang May Manufacture & Trading Co Ltd Branch #2	Active	"845 National Highway 1A, Block1, Binh Hung Hoa A Ward,"	Binh Tan District	Ho Chi Minh		Vietnam	Follow-up 1 AGS Lisa Hou	3/2/2017	A	1
1615	"Crew Knitwear, Inc.  -  Dressbarn"	4757	"Rugao Zhouqin Garment Co., Ltd"	Active	"NO.123, E ZONE , JIACHENG MANSION"	DINGYAN TOWN	RUGAO	JIANGSU	China	Annual ELEVATE	8/2/2016	C	1
1615	"Crew Knitwear, Inc.  -  Dressbarn"	3075	Viet My Export Garment Co. Ltd.	Active	"27 Do Van Day, Tan Thoi Nhat Ward"	Hoc Mon District	Hochiminh		Vietnam	Annual AGS Lisa Hou	7/19/2017	C	1
141845	Crystal Martin (Hong Kong) Ltd (AGSHK)	4855	Crystal Martin (Vietnam) Company Limited	Active	Lot R (R1) Quang Chau Industrial Park		Viet Yen	Bac Giang	Vietnam	Annual AGS Lisa Hou	5/17/2017	B	1
141845	Crystal Martin (Hong Kong) Ltd (AGSHK)	4522	Martin Emprex Textiles (Zhongshan – China) Limited	Active	"Golden Bell Ind area, Banfu town"		Zhongshan	Guangdong	China	Annual AGS Lisa Hou	12/20/2016	C	1
157245	CSC Shoes Trading Co. - Maurices	3858	Hui Dong Zhida Shoes Co. Ltd.	Active	Xishe Shangyang Industrial Zone	Huangbu Town	Huidong	Guangdong	China	Follow-up 2 ELEVATE	8/19/2016	C	1
157245	CSC Shoes Trading Co. - Maurices	3426	Putian Yongxin Footwear Co Ltd	Active	"Huangshi Industrial Zone,"	"Huangshi Town, Licheng District"	Putian	Fujian	China	Annual ELEVATE	11/8/2016	B	1
3304	"Dae yeon Industries Corp (AGSHK, AGSSH)"	3399	Qingdao New Choice Jewerly Co.Ltd	Active	"Dongliuting Industry Park, Liuting Jiedao, Chengyang District"		Qingdao	Shandong	China	Annual ELEVATE	9/16/2014	A	0
3304	"Dae yeon Industries Corp (AGSHK, AGSSH)"	3399	Qingdao New Choice Jewerly Co.Ltd	Active	"Dongliuting Industry Park, Liuting Jiedao, Chengyang District"		Qingdao	Shandong	China	Annual ELEVATE	9/16/2014	C	3
1725	Danny and Nicole - Dressbarn	4302	Hung Yen Garment Corporation - JSC	Active	No.8 Bach Dang Street	Minh Khai Ward	(none)	Hung Yen Province	Vietnam	Annual ELEVATE	3/30/2017	D	4
1725	Danny and Nicole - Dressbarn	5398	Jiaxing To-max Textile Co Ltd	Active	No.826 South of Qing Feng Road	Tongxing Economic Development Zone	Jiaxing	Zhejiang	China	Initial ELEVATE	5/3/2017	C	3
1725	Danny and Nicole - Dressbarn	3732	"Namyang Delta Co., Ltd"	Active	"Plot Xn2-3, Dai An Eapansion Industrial Zone"		Hai Duong	Hai Duong	Vietnam	Annual AGS Leah Socker	5/4/2017	A	1
1725	Danny and Nicole - Dressbarn	3075	Viet My Export Garment Co. Ltd.	Active	"27 Do Van Day, Tan Thoi Nhat Ward"	Hoc Mon District	Hochiminh		Vietnam	Annual AGS Lisa Hou	7/19/2017	C	1
1756	"Darian Group, Inc. - Dressbarn"	3850	"Kyung Rhim Vina Co., Ltd"	Active	"1185 1A National Road, Block 5, Binh Tri Dong B Ward, Binh Tan District"		Ho Chi Minh		Vietnam	Annual AGS Carly Graves	5/22/2017	B	1
8458	Delta Global Sourcing Ltd. (AGSHK)	4670	Asia Garment Limited Company	Active	"Lieu Ha Village, Tan Lap Commune?"	"Yen My Town, Yen My District"	Yen My	Hung yen	Vietnam	Annual AGS Lisa Hou	5/8/2017	C	1
8458	Delta Global Sourcing Ltd. (AGSHK)	2834	Delta Garment Factory (Shantou) Co. Ltd	Active	"3-5th Floor, No.2 Yanhe Road"	"Shengping Industrial Estate, Jin Ping District"	Shantou	Guangdong	China	Annual ELEVATE	8/31/2016	C	1
8458	Delta Global Sourcing Ltd. (AGSHK)	3617	"Delta Starmark Garment (Vietnam) Co., Ltd."	Active	No. 5 Thong Nhat Ave. Song Than Industrial Zone II	Di An Street	Bing Duong	Bing Duong	Vietnam	Annual BSI	6/23/2016	~Empty	1
1811	Design Network - Dressbarn	3456	"Huidong Weisheng Garment Co., Ltd."	Active	"Area 9, Taiyangao Industry City"	Huidong	Huizhou	Guangdong	China	Annual ELEVATE	6/5/2017	B	1
69042	Design Network - Maurices	3456	"Huidong Weisheng Garment Co., Ltd."	Active	"Area 9, Taiyangao Industry City"	Huidong	Huizhou	Guangdong	China	Annual ELEVATE	6/5/2017	B	1
69042	Design Network - Maurices	3430	"Linhai Shengda Garment Co., Ltd."	Active	Huajie Industrial Areas		Linhai	Zhejiang	China	Initial ELEVATE	7/20/2017	C	2
69042	Design Network - Maurices	5165	Linhai Yigu Clothing Co.?Ltd	Active	Xinhua Industry City Wujiadian Village Dayang Street Linhai Zhejiang CHINA		Linhai	Zhejiang	China	Initial ELEVATE	8/2/2016	C	1
69042	Design Network - Maurices	4992	"Raoping Jingshun Garment Co., Ltd"	Active	"C Building, Xiaxi Industrial Zone"	"Huanggang Town, Raoping County"	Dongguan	Guangdong	China	Annual ELEVATE	6/13/2017	C	1
69042	Design Network - Maurices	5082	Tong Cong TY CP May Viet Tien-Hoc Mon Garment Factory	Active	"11/7 National Road 22, My Hao 4 Hamlet"	"Xuan Thoi Dong Commune, Hoc Mon District"	Ho Chi Minh City		Vietnam	Initial BSI	6/15/2016	~Empty	1
69042	Design Network - Maurices	5069	Tong Cont TY CO May Viet Tien-Vimiky Garment Factory	Active	"No 219 Le Van Chi Street, Linh Trung Ward,Thu Duc District"		Ho Chi Minh		Vietnam	Follow-up 1 AGS Carly Graves	8/8/2016	D	4
69042	Design Network - Maurices	5216	"Viet Nhat Yarn Spinning Textiles Garment Co., Ltd."	Active	"700/01, 1st Block, Chieu Lieu Quarter"	"Tan Dong Hiep Ward, Di An Commune"	-	Binh Duong	Vietnam	Initial ELEVATE	10/3/2016	C	1
12769	Dezine News Inc - Lane Bryant	4043	"Dongguan Champion Metal Leatherware Co.,Ltd"	Active	Huan Cun Dong Lu 13&13-1#	"Jin Xia, Chang An"	Dongguan	Guangdong	China	Annual AGS Leah Socker	6/14/2017	D	4
12769	Dezine News Inc - Lane Bryant	5108	Ocean Ken	Active	Xiapo Road Biankang Westem Road Xiabian Village Houjie Town Dongguan City Guangguang Province		DongGuan	Guangdong	China	Follow-up 2  AGS Lisa Hou	4/10/2017	C	1
12769	Dezine News Inc - Lane Bryant	5383	Zhejiang Jiahao Belt Co Ltd	Active	6F No 441 Shuyuan Road Baiyun Street		Dongyang	Zhejiang	China	Initial BSI	5/2/2017	~Empty	1
13340	Direct Alternatives - Lane Bryant	4200	Bando Fashion SA	Active	"Km. 16.5 Carretera San Juan Sacatepequez, Condominio Mixco Norte bodega B1"		Mixco		Guatemala	Annual AGS Leah Socker	7/19/2017	F	1
78185	Dolce Vita Footwear - Justice	4430	"Fuzhou Tianxin Leather Craft Products Co., Ltd."	Active	No. 18 Langan Road	"Shanggan Town, MinHou County"	Fuzhou	Fujian	China	Annual ELEVATE	6/12/2017	B	1
78185	Dolce Vita Footwear - Justice	2673	Putian Hanjiang Yifeng Footwear Industrial Co. Ltd	Active	Dongting Minying Development Area	Hanjiang District	Putian	Fujian	China	Initial AGS Carly Graves	7/11/2017	B	1
78185	Dolce Vita Footwear - Justice	2741	"Sheng Feng Shoe Co., Ltd."	Active	Sha Bian Road	"No. 13-2, Sha Bian Road, Xin Tang Village, Houjie Town"	Dongguang	Guangdong	China	Annual ELEVATE	8/12/2016	B	1
76824	Dony (Los Angeles) Corp - Justice	3148	Shanghai Genepack Int'l Co.	Active	2666-10 Xinsiping Highway	"Situan, Fengxian"	Shanghai	Shanghai	China	Initial AGS Carly Graves	6/27/2017	D	4
11635	Dora L - Catherines	4096	PD Clothing & Textiles(Zhongshan) Ltd.	Active	"Gaoping Industrial Zone, Sanjiao Town"		Zhongshan	Guangdong	China	Follow-up 1 AGS Lisa Hou	2/21/2017	C	1
11635	Dora L - Catherines	1510	Wah Yue (Zhong Shan) Apparel Inc	Active	"Torch Development Zone of Zhong Shan, Sha Bin"		Zhongshan	Guangdong	China	Annual AGS Lisa Hou	6/8/2017	C	1
11635	Dora L - Catherines	5210	Zhongshan Unichina Garment Co Ltd	Active	"Shunjing Industrial Park, Fuzhong Rd."	Banfu Town	Zhongshan	Guangdong	China	Initial ELEVATE	10/12/2016	C	1
11635	Dora L - Lane Bryant	4096	PD Clothing & Textiles(Zhongshan) Ltd.	Active	"Gaoping Industrial Zone, Sanjiao Town"		Zhongshan	Guangdong	China	Follow-up 1 AGS Lisa Hou	2/21/2017	C	1
11635	Dora L - Lane Bryant	5210	Zhongshan Unichina Garment Co Ltd	Active	"Shunjing Industrial Park, Fuzhong Rd."	Banfu Town	Zhongshan	Guangdong	China	Initial ELEVATE	10/12/2016	C	1
141955	Dora L International Inc. (Import) (AGSHK)	5210	Zhongshan Unichina Garment Co Ltd	Active	"Shunjing Industrial Park, Fuzhong Rd."	Banfu Town	Zhongshan	Guangdong	China	Initial ELEVATE	10/12/2016	C	1
1936	Dreamwear Inc. - Dressbarn	4531	"Huzhou Caidie Knitting Co.,Ltd"	Active	Industrial Garden of Lianshi	lian shi town	Huzhou	Zhejiang	China	Annual ELEVATE	9/8/2016	B	1
108053	Dreamwear Inc. - Maurices	4531	"Huzhou Caidie Knitting Co.,Ltd"	Active	Industrial Garden of Lianshi	lian shi town	Huzhou	Zhejiang	China	Annual ELEVATE	9/8/2016	B	1
552	E.S. Originals - Justice	5171	"Hangzhou Hao Shi Rubber Shoes Co., Ltd."	Active	Yongchang town	Fuyang	Hangzhou	Zhejiang	China	Initial ELEVATE	8/9/2016	C	2
552	E.S. Originals - Justice	3426	Putian Yongxin Footwear Co Ltd	Active	"Huangshi Industrial Zone,"	"Huangshi Town, Licheng District"	Putian	Fujian	China	Annual ELEVATE	11/8/2016	B	1
3147	E.S. Originals Inc. - Catherines	4073	"Zhejiang Zhongqiu Shoes Co., Ltd."	Active	No. 8 Fugui Road	Ouhai Sanxi Industrial	Wenzhou	Zhejiang	China	Initial BSI	7/17/2017	~Empty	1
11678	East Lion Corp - Maurices	3972	Duonai Shoes (China) Co. Ltd.	Active	"No.95 Feiunjiang Rd, Wenzhou Eco& Tech Zone"		Wenzhou	Zhejiang	China	Annual ELEVATE	3/16/2017	B	1
11678	East Lion Corp - Maurices	3858	Hui Dong Zhida Shoes Co. Ltd.	Active	Xishe Shangyang Industrial Zone	Huangbu Town	Huidong	Guangdong	China	Follow-up 2 ELEVATE	8/19/2016	C	1
13222	El Toro Carmesi LLC DBA Fit4U Swim - Catherines	5504	Jiajiang Xiazhilang Gmt Weaving Co Ltd	Active	No 88 Gaoxing Rd. Gaohu Village	Yinlintown	Jinjiang	Fujian	China	Initial BSI	7/12/2017	~Empty	1
78162	ELIS LLC - Maurices	5515	"Yiwu Taiyuan Wallet Co., Ltd"	Active	Suxi Town		Yiwu	Zhejiang	China	Initial ELEVATE	7/11/2017	C	1
2345	E-LO Sportswear - Dressbarn	5138	"Nantong Xing Ao Fashion Co., Ltd."	Active	"Tongle Village, Xiting Town"	Tongzhou District	Nantong	Jiangsu	China	Annual ELEVATE	6/27/2017	C	1
2360	Emanuel Geraldo Inc. - Dressbarn	5125	Tonglu Renhe Knitting	Active	"No. 48 Tawu Rd., Tonglu"		Hangzhou	Zhejiang	China	Initial ELEVATE	10/19/2016	C	1
2360	Emanuel Geraldo Inc. - Dressbarn	5124	"Tonglu Wanhong Knitting Co., Ltd."	Active	"No. 521 Jingcheng Road, Hengcun Town, Tonglu"		Hangzhou	Zhejiang	China	Follow-up 1 ELEVATE	3/15/2017	C	2
70129	Emanuel Geraldo Inc. - Justice	5125	Tonglu Renhe Knitting	Active	"No. 48 Tawu Rd., Tonglu"		Hangzhou	Zhejiang	China	Initial ELEVATE	10/19/2016	C	1
70129	Emanuel Geraldo Inc. - Justice	5124	"Tonglu Wanhong Knitting Co., Ltd."	Active	"No. 521 Jingcheng Road, Hengcun Town, Tonglu"		Hangzhou	Zhejiang	China	Follow-up 1 ELEVATE	3/15/2017	C	2
73961	Emanuel Geraldo Inc. - Maurices	5125	Tonglu Renhe Knitting	Active	"No. 48 Tawu Rd., Tonglu"		Hangzhou	Zhejiang	China	Initial ELEVATE	10/19/2016	C	1
73961	Emanuel Geraldo Inc. - Maurices	5124	"Tonglu Wanhong Knitting Co., Ltd."	Active	"No. 521 Jingcheng Road, Hengcun Town, Tonglu"		Hangzhou	Zhejiang	China	Follow-up 1 ELEVATE	3/15/2017	C	2
71583	Enchante Accessories Inc - Justice	2249	Keen China Industrial Ltd.	Active	"Yang Wu Industrial District,Dalang,"		Dongguan	Guangdong	China	Annual ELEVATE	9/17/2015	C	1
89452	ESO International - Maurices	2045	Kai Buo Shoes Inc.	Active	"Xi Tou Industry Zone, Hou Jie Town"		Dongguan	Guangdong	China	Initial ELEVATE	4/7/2017	C	1
89452	ESO International - Maurices	5425	PT. Star Alliance Intimates	Active	Kawasan Industri Candi X Blok 5 No. 8		Semarang	Jawa Tengah	Indonesia	Initial ELEVATE	5/16/2017	C	1
89452	ESO International - Maurices	3426	Putian Yongxin Footwear Co Ltd	Active	"Huangshi Industrial Zone,"	"Huangshi Town, Licheng District"	Putian	Fujian	China	Annual ELEVATE	11/8/2016	B	1
89452	ESO International - Maurices	4073	"Zhejiang Zhongqiu Shoes Co., Ltd."	Active	No. 8 Fugui Road	Ouhai Sanxi Industrial	Wenzhou	Zhejiang	China	Initial BSI	7/17/2017	~Empty	1
996513	Everkind Knitters Limited - Dressbarn	5186	Dongguan Changping Yingli Knitting Factory	Active	"No. 7, Yinhe Road, Yuanjiangyuan Village, Changping Town"		Dongguan	Guangdong	China	Initial ELEVATE	8/15/2016	D	1
996513	Everkind Knitters Limited - Dressbarn	3716	"Dongguan Shun Luen Knitting Co., Ltd."	Active	"Shuxin Village, Changping Town"		Dongguan	Guangdong	China	Follow-up 1 ELEVATE	12/29/2016	C	1
162637	"Evershine Creations, Inc. (AGSHK, AGSSH)"	3034	Dongguan Xinxin Accessories Manufacture	Active	Songbotang Directorial Area	Chang Ping Village	Dongguan	Guangdong	China	Annual AGS Leah Socker	3/10/2016	D	4
88175	Evolution Design Lab - Maurices	2322	"Putian Newsun Footwear & Clothing Co., Ltd"	Active	"Liyuan Industrial Area, Lihan Road"	Licheng Borough	Putian	Fujian	China	Follow-up 1 ELEVATE	9/5/2016	C	1
88175	Evolution Design Lab - Maurices	4080	"Putian Shuangmei Footwear Co., Ltd"	Active	"Duotou Village, Hansan Road"	"Sanjiangkou Town, Hanjiang District"	Putian	Fujian	China	Annual ELEVATE	5/11/2016	B	1
138934	"Famma Group, Inc. - Maurices"	4182	"Zhejiang Xinxing Knitting Dress Co.,Ltd"	Active	Sunchen Jiyang sereet		Zhuji	Zhejiang	China	Annual ELEVATE	6/19/2017	C	1
3334	Fantas - Eyes Inc. - Catherines	2118	Fuhua (Zhangzhou) Optical Industry Co. Ltd	Active	Liantian Industrial Development Zone		Zhangzhou	Fujian	China	Initial ELEVATE	4/20/2017	B	1
2743	Fantas - Eyes Inc. - Dressbarn	2118	Fuhua (Zhangzhou) Optical Industry Co. Ltd	Active	Liantian Industrial Development Zone		Zhangzhou	Fujian	China	Initial ELEVATE	4/20/2017	B	1
357	Fantas - Eyes Inc. - Justice	2118	Fuhua (Zhangzhou) Optical Industry Co. Ltd	Active	Liantian Industrial Development Zone		Zhangzhou	Fujian	China	Initial ELEVATE	4/20/2017	B	1
3334	Fantas - Eyes Inc. - Lane Bryant	2118	Fuhua (Zhangzhou) Optical Industry Co. Ltd	Active	Liantian Industrial Development Zone		Zhangzhou	Fujian	China	Initial ELEVATE	4/20/2017	B	1
12491	Fantas - Eyes Inc. - Maurices	2118	Fuhua (Zhangzhou) Optical Industry Co. Ltd	Active	Liantian Industrial Development Zone		Zhangzhou	Fujian	China	Initial ELEVATE	4/20/2017	B	1
2740	Fantasia Accessories Ltd. - Dressbarn	4224	Dongguan Keibo Leather Products Co Ltd.	Active	3rd Industrial Zone	"Ju Zhou Management District, Shi Jie Town"	Dongguan	Guangdong	China	Initial ELEVATE	6/22/2017	C	1
1119	Fantasia Accessories Ltd. - Justice	2263	Yiwu TianRui Belt Co. Ltd	Active	"Back of Yu Zhai Hill, XueFeng West Road,"	City West Industrial District	Yiwu	Zhejiang	China	Initial ELEVATE	5/25/2015	C	2
12495	Fantasia Accessories Ltd. - Maurices	2263	Yiwu TianRui Belt Co. Ltd	Active	"Back of Yu Zhai Hill, XueFeng West Road,"	City West Industrial District	Yiwu	Zhejiang	China	Initial ELEVATE	5/25/2015	C	2
13409	Faryl Robin - Lane Bryant	3426	Putian Yongxin Footwear Co Ltd	Active	"Huangshi Industrial Zone,"	"Huangshi Town, Licheng District"	Putian	Fujian	China	Annual ELEVATE	11/8/2016	B	1
3266	Fashion Avenue Knits - Catherines	1804	Changshu Tongying Fashion Co.Ltd.	Active	"Shiqiao Village,Meili Town"		Changshu	Jiangsu	China	Annual ELEVATE	6/29/2017	C	1
3266	Fashion Avenue Knits - Catherines	3849	Shan Tou City Cheng Hai District Xin De Industrial Co.Ltd	Active	"2 Ave., Xinxing Road South, Xin Ning Economic Developing Area, Fengxiang Town, Chenghai District"		Shantou	Guangdong	China	Annual ELEVATE	10/12/2016	B	1
1925	Fashion Avenue Knits - Dressbarn	1804	Changshu Tongying Fashion Co.Ltd.	Active	"Shiqiao Village,Meili Town"		Changshu	Jiangsu	China	Annual ELEVATE	6/29/2017	C	1
1925	Fashion Avenue Knits - Dressbarn	3849	Shan Tou City Cheng Hai District Xin De Industrial Co.Ltd	Active	"2 Ave., Xinxing Road South, Xin Ning Economic Developing Area, Fengxiang Town, Chenghai District"		Shantou	Guangdong	China	Annual ELEVATE	10/12/2016	B	1
2779	Fenomenon Fashions - Dressbarn	4691	An Phuc Garment Export Trading	Active	716/6 Nguy Van Qua str.	"Dong Huong Thuan ward, District 12"	Ho Chi Minh City		Vietnam	Annual AGS Leah Socker	7/10/2017	D	4
2816	Fiesta Jewelry - Dressbarn	3651	"Yiwu Dreamwork Jewelry Co.,Ltd"	Active	"206 Yongjun Road,Beiyuan District"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	6/17/2015	D	4
12785	Fiesta Jewelry - Maurices	3651	"Yiwu Dreamwork Jewelry Co.,Ltd"	Active	"206 Yongjun Road,Beiyuan District"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	6/17/2015	D	4
2838	Finesse Novelty Corp - Dressbarn	3651	"Yiwu Dreamwork Jewelry Co.,Ltd"	Active	"206 Yongjun Road,Beiyuan District"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	6/17/2015	D	4
2838	Finesse Novelty Corp - Dressbarn	3339	Yiwu Shangspace Co. Ltd.	Active	"Special industrial area, Houzhai"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	4/7/2015	B	1
157	Finesse Novelty Corp - Justice	3651	"Yiwu Dreamwork Jewelry Co.,Ltd"	Active	"206 Yongjun Road,Beiyuan District"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	6/17/2015	D	4
157	Finesse Novelty Corp - Justice	3339	Yiwu Shangspace Co. Ltd.	Active	"Special industrial area, Houzhai"		Yiwu	Zhejiang	China	Follow-up 1 ELEVATE	4/7/2015	B	1
141902	Fiona Underwear Company Limited (AGSHK)	4609	Heping Youya Underwear Company Ltd	Active	"1, 3/f, No. 9 (north), Fu He Industrial Transfer Zone."	"Yangming Town, Heyuan City, Heping County"	Heyuan	Guangdong	China	Annual AGS Lisa Hou	12/29/2016	C	1
164579	First Smart Asia Limited (AGSK)	4974	First Smart (ASIA) Ltd.	Active	No. 1 Industrial Zone	Quannan County	Ganzhou	Jiangxi	China	Annual AGS Lisa Hou	5/25/2017	C	1
164579	First Smart Asia Limited (AGSK)	5385	Luen Seng Handbag Factory	Active	"18 Jirong Road, Shankeng Village, Liu Yuek, Henggang"		Shenzhen	Guangdong	China	Initial AGS Lisa Hou	4/6/2017	C	1
2856/996822	Fleet Street Ltd - Dressbarn	1833	Jiangsu Guotai Baoma Clothing Co. Ltd	Active	"58, Xihuan Road, Zhangqiao Town"		Changshu	Jiangsu	China	Annual ELEVATE	8/11/2016	C	2
996303	"Footwear Unlimited, Inc - Dressbarn"	3804	"Zhejiang Lilies Shoes Co., Ltd."	Active	"No.88 Yongjiang Road, Wenzhou Eco.&Tech Development Area."		Wenzhou	Zhejiang	China	Annual AGS Carly Graves	6/21/2017	C	1
2875	"Fortune Dynamic, Inc. - Dressbarn"	3768	"Zhongcheng Footwear Co., Ltd"	Active	"Xintang Zone,Houtjie Town"		Dongguan	Guangdong	China	Annual ELEVATE	8/11/2016	B	1
13113	"Fortune Dynamic, Inc. - Maurices"	3768	"Zhongcheng Footwear Co., Ltd"	Active	"Xintang Zone,Houtjie Town"		Dongguan	Guangdong	China	Annual ELEVATE	8/11/2016	B	1
996661	Fortune Footwear Inc. - Dressbarn	3627	Wenzhou Changfaxiang Shoes Ltd.	Active	No.16 Section of the Second Period	of the China Shoes Industrial Park	Wenzhou	Zhejiang	China	Annual AGS Carly Graves	6/20/2017	D	4
996661	Fortune Footwear Inc. - Dressbarn	2304	"Zhi Xin Shoes Co.,Ltd"	Active	"#7 Eastern Road, Chen Wu"		Dongguan	Guangdong	China	Annual ELEVATE	6/15/2017	F	1
2900	Four Seasons Handbag - Dressbarn	4100	"Zhejiang Kaijia Crafts Co., Ltd."	Active	"Ganpeng Village, "	Songmen Town	Wenling	Zhejiang	China	Annual BSI	4/27/2016	~Empty	1
10593	Fred David International - Lane Bryant	4834	"Jintan Dingsheng Clothing Co., Ltd."	Active	2 Huixian S. Road		Jintan	Jiangsu	China	Initial ELEVATE	6/29/2017	B	1
10593	Fred David International USA Inc. - Catherines	1804	Changshu Tongying Fashion Co.Ltd.	Active	"Shiqiao Village,Meili Town"		Changshu	Jiangsu	China	Annual ELEVATE	6/29/2017	C	1
10593	Fred David International USA Inc. - Catherines	4834	"Jintan Dingsheng Clothing Co., Ltd."	Active	2 Huixian S. Road		Jintan	Jiangsu	China	Initial ELEVATE	6/29/2017	B	1
2923	Fred David International USA Inc. - Dressbarn	4834	"Jintan Dingsheng Clothing Co., Ltd."	Active	2 Huixian S. Road		Jintan	Jiangsu	China	Initial ELEVATE	6/29/2017	B	1
2923	Fred David International USA Inc. - Dressbarn	3446	Thien An Phat Textile Garment Investment Jointstock Company	Active	"Road No. 5, An Hoa Industrial Zone"	An Hoa Ward	Hue	Thua Thien	Vietnam	Annual BSI	9/1/2016	~Empty	1
141973	"FTN Co., Ltd. (AGSHK)"	3974	"FTN Vietnam Co., Ltd."	Active	"Lot J2-Cn, D1 Street, My Phuoc Industrial Park"		Ben Cat District	Binh Duong	Vietnam	Annual AGS Lisa Hou	6/27/2017	C	1
141973	"FTN Co., Ltd. (AGSHK)"	5021	Song Hong Garment JSC	Active	"Highway No. 10, Loc ha ward"		Nam Dihn		Vietnam	Follow-up 1 ELEVATE	8/9/2016	C	1
141973	"FTN Co., Ltd. (AGSHK)"	5234	TNG Investment and Trading JSC - Viet Thai Branch	Active	"No 221, Thong Nhat st, Tan Lap ward"		Thai Nguyen		Vietnam	Initial ELEVATE	10/12/2016	B	1
141973	"FTN Co., Ltd. (AGSHK)"	5360	"Yen The Garment Co., Ltd."	Active	"Thanh Chung, Phon Xuong, Yen The"		Bac Giang	Bac Giang	Vietnam	Initial AGS Lisa Hou	3/14/2017	A	1
2951	Fuego Collection dba Timeline Fashion - Dressbarn	4850	"Jiangyin Polman Knitting Garments Co., Ltd."	Active	"No. 58 Yungu Road, Zhutang Town"		Jiangyin	Jiangsu	China	Annual BSI	5/31/2017	~Empty	1
